"log.fc"	"test.stat"	"p.value"	"q.value"
"chrY:19691214-19691762"	0.624673317478964	2.95377193303094	0.00387076606113242	0.00748880071632193
"chr2:129025770-129026419"	0.0773194546525468	2.95348682543404	0.00387406620951789	0.00749452552769152
"chr7:72648653-72649949"	0.181013855572932	2.95346720295621	0.0038742934369414	0.00749452552769152
"chr11:43380241-43381040"	0.0817038797833972	2.95331850140808	0.00387601579342391	0.00749730735691473
"chr22:50328693-50329178"	0.236613430775197	2.95307280772264	0.00387886312067453	0.00750226462914769
"chr1:153930546-153931130"	0.0994479390266625	2.95302945613358	0.00387936571922498	0.00750268647311536
"chr21:46438140-46439343"	-0.188830555582923	-2.95266114127759	0.00388363821456241	0.00751039869431985
"chr16:3766977-3767935"	0.0940053785511482	2.9526262807406	0.00388404282535254	0.00751063039963318
"chr1:203830507-203830901"	0.1563805590541	2.95257685553177	0.00388461654839155	0.00751118906182138
"chr13:20716137-20717372"	-0.148366482936243	-2.95242511347373	0.00388637844335183	0.00751371946120935
"chr17:79848512-79849981"	0.0730822429943945	2.95241507397922	0.0038864950390701	0.00751371946120935
"chr11:20177608-20178824"	-0.400206709034397	-2.95237274739942	0.00388698664287683	0.00751411902550563
"chr20:36226617-36226841"	0.236396129490819	2.95041462314535	0.00390979208409194	0.00755765131141778
"chr1:155990389-155990780"	0.114263978557126	2.95025989261536	0.00391159940923896	0.00756059070803649
"chr8:144601691-144601895"	0.217731166446437	2.94983985768612	0.00391650949505572	0.00756933774455974
"chr14:55368547-55369913"	0.0831657055621561	2.94982366640893	0.00391669887995837	0.00756933774455974
"chr14:24898779-24899288"	0.117513125635405	2.9488288184116	0.0039283515382467	0.00759130114799165
"chr5:150051116-150052107"	-0.324041681508418	-2.94864106851999	0.00393055423207668	0.00759500118759717
"chr2:133426652-133428870"	-0.317246738415814	-2.94850054675294	0.00393220358681088	0.00759763154746696
"chr7:75896510-75896944"	0.227565117639269	2.94770317944639	0.00394157465262049	0.00761517998087234
"chr5:176863062-176863266"	0.0813745099214115	2.94751148574714	0.00394383059924237	0.00761898033574242
"chr6:26044203-26044469"	-0.808177912457123	-2.94637198025772	0.00395726542940392	0.00764437473661296
"chr11:1592498-1592810"	0.232955625345473	2.94627461672124	0.00395841530304956	0.00764603591679652
"chr21:16436496-16437864"	0.0985329234206793	2.94584457275073	0.00396349784987109	0.00765529260998978
"chr19:49436695-49437055"	0.124050270810827	2.94520117924883	0.00397111312694744	0.00766943942759852
"chr4:13537646-13537973"	-0.302226838326191	-2.94492477629982	0.00397438879891898	0.00767520367641267
"chr19:50762342-50762552"	0.222975885806734	2.94472589646716	0.00397674727779426	0.00767919595884823
"chr2:224701962-224702790"	0.116175663062579	2.94439510447175	0.00398067293328113	0.00768621369135233
"chr10:129947728-129949099"	-0.154320071999957	-2.94429879971817	0.00398181649508392	0.00768785889218488
"chr2:234652246-234652720"	0.108533711005312	2.94398508787625	0.0039855437352258	0.00769449190229683
"chr1:6208716-6209039"	0.183251682780235	2.94392199815117	0.00398629369815752	0.00769537642982287
"chr19:4044917-4045154"	-0.379365351987116	-2.94379802550912	0.00398776776974398	0.00769765858759246
"chr19:46800053-46800603"	-0.322429816933109	-2.94368989264893	0.00398905391144249	0.00769957767346566
"chr13:33923930-33924781"	0.209929296802611	2.94363241792995	0.00398973767623851	0.00770033386985963
"chr17:41456142-41456373"	0.115070959955065	2.94355958306727	0.00399060433252153	0.00770144291674041
"chr11:46615197-46615664"	0.15685979961023	2.94309972509019	0.00399608014997307	0.00771144634238913
"chr17:7818938-7819763"	0.128933557215054	2.94283064051188	0.00399928751680738	0.00771698381641278
"chr7:97557230-97557884"	0.168360728435597	2.94280989302315	0.00399953491592332	0.00771698381641278
"chr21:18984005-18984298"	0.140583486611109	2.94266263658933	0.0040012912496582	0.0077198078013012
"chr3:126242783-126243358"	0.284630921996019	2.94259400691775	0.00400211004126081	0.0077208226779905
"chr1:11779566-11780016"	0.298486049807769	2.94229926807976	0.00400562820010316	0.00772704461218058
"chr8:94928518-94930124"	0.074697758515206	2.94191316420448	0.00401024124913621	0.00773537757623026
"chr3:46734731-46735717"	-0.111462702368947	-2.94181785171031	0.00401138076574279	0.0077370096945929
"chr16:69345137-69345905"	0.0881899707116355	2.9416611523526	0.00401325484622266	0.0077400582715068
"chr6:28249166-28249568"	0.0993983783820381	2.94150968006186	0.00401506717869326	0.00774298732259588
"chr1:205197632-205197959"	0.166860421017448	2.94146087681332	0.00401565125926235	0.00774354745607391
"chr21:15451141-15451458"	0.223986235029693	2.94125790329521	0.00401808129941381	0.00774766688807055
"chr19:796506-798936"	0.111301567891121	2.94113036393704	0.00401960891909265	0.00775004579721533
"chr1:32410188-32410630"	0.146670868088176	2.9409689102484	0.00402154351912647	0.00775320898358091
"chr2:241069198-241069400"	0.0802255177500413	2.94080094727936	0.00402355702565476	0.0077565238216789
"chr21:30445575-30446255"	0.106367052688996	2.94064341239385	0.00402544636589961	0.00775948532954688
"chr4:2306274-2306904"	0.223670827656539	2.94062379325575	0.0040256817184461	0.00775948532954688
"chr16:89143844-89144511"	0.105362962733587	2.94024662773992	0.00403020868580895	0.00776764331375821
"chr2:173099482-173100098"	0.167647557085034	2.93963058064079	0.00403761293442085	0.00778134524309753
"chr10:102982302-102983600"	-0.263805601921153	-2.93904870426859	0.0040446179852263	0.00779427588647336
"chr18:46287906-46288140"	-0.255556254733137	-2.93872324072342	0.00404854102967483	0.00780126582161221
"chr1:52520746-52521124"	0.118650167902058	2.93841050171457	0.00405231399620541	0.00780796556644473
"chrY:14532115-14533600"	-0.313872169213581	-2.9383269786129	0.00405332218864891	0.00780933757737063
"chr11:65313843-65314455"	0.263609304253137	2.93822827420513	0.00405451392961162	0.00781106299596156
"chr1:244998023-244999142"	0.0720512125412971	2.9382015034509	0.00405483721094629	0.0078111151882451
"chr12:131623197-131623543"	0.342119005006481	2.9380550061037	0.0040566067206273	0.00781344268922146
"chr2:164204740-164205039"	-0.367711273510808	-2.93805241713037	0.00405663799866602	0.00781344268922146
"chr12:861442-863413"	0.0954424835413875	2.93799930839681	0.004057279667642	0.00781410789418351
"chr19:10399844-10405375"	-0.331048666262389	-2.93768309640838	0.0040611021307533	0.00782089859735841
"chr14:53618865-53620039"	0.111009383922467	2.93741746285347	0.00406431574882988	0.0078265158764616
"chr2:223159725-223160487"	-0.419584631637159	-2.93721465843564	0.00406677083965897	0.00783067177157465
"chr19:55997776-55998219"	-0.36993737036847	-2.93710237491596	0.00406813069811646	0.00783271831574267
"chr9:36036798-36037564"	-0.356814194562448	-2.93697695067006	0.00406965019797961	0.00783507190984949
"chr7:23145211-23146037"	0.0902413273739689	2.93664910497673	0.00407362447762075	0.00784215086676505
"chr9:33263781-33265118"	0.0926616298351642	2.93482815713303	0.00409576385674041	0.00788419594379256
"chr11:2965785-2966102"	-0.180750796508541	-2.93451111044315	0.00409962986292995	0.00789106187469445
"chr1:1452701-1453199"	0.149977073092488	2.93443017129223	0.00410061735735421	0.00789238658211541
"chr7:157996642-157997027"	0.235460829474627	2.93422086663508	0.00410317198445411	0.00789590790618997
"chr19:41595895-41596140"	0.238901509523532	2.93421268425039	0.00410327188269679	0.00789590790618997
"chr9:45442500-45442824"	-0.260070465902292	-2.93420668461885	0.00410334513326003	0.00789590790618997
"chr22:36893976-36894232"	0.112456785723372	2.93416954342603	0.00410379862344367	0.00789620438475532
"chr18:44236839-44237056"	0.239582605062029	2.9325126194913	0.00412407648900041	0.00793464253067183
"chr19:32715384-32715800"	-0.44841342558115	-2.93209108563151	0.00412925002333571	0.00794401675046756
"chr6:27463176-27463379"	-0.450679190382818	-2.93199015146888	0.00413048968608425	0.00794558870393885
"chr2:220024750-220025510"	0.103906081212213	2.93197549754399	0.00413066969251485	0.00794558870393885
"chr11:62341228-62341695"	0.105343304410979	2.93152200380129	0.00413624390591408	0.00795573074806842
"chr1:114354373-114355300"	0.0933427636985733	2.93123419918039	0.0041397851065608	0.00796196126241405
"chr19:46056783-46057149"	-0.586876504310637	-2.93103148741175	0.00414228098356351	0.00796618056577969
"chr21:36258952-36259472"	0.425384695489904	2.9308605525143	0.00414438668574008	0.00796964894825268
"chr13:44543782-44544018"	0.10907015687865	2.93059456714666	0.00414766524874434	0.00797537206998802
"chr3:49203285-49203820"	0.151263189472049	2.93023111588133	0.00415214904528596	0.0079834116814145
"chr15:20711403-20711823"	0.420765083787232	2.93006858949912	0.00415415553066279	0.00798668729712321
"chr6:3227025-3229688"	-0.420434558661784	-2.92994304733206	0.00415570603452818	0.00798908583923145
"chr17:46695325-46695553"	0.399988966135525	2.92974167143221	0.00415819423231123	0.00799328655838704
"chr8:119963946-119964178"	0.142676632709039	2.92932861827856	0.00416330220152797	0.00800252227833058
"chr17:78079568-78079833"	0.469453714549144	2.92887325809742	0.00416894004583796	0.00801277508117765
"chr15:40211961-40213444"	-0.3982178943384	-2.9285239795344	0.00417326924646993	0.00802051133711595
"chr14:60043242-60043594"	0.222210799153468	2.92849269295462	0.00417365723581752	0.00802067249311227
"chr19:2307566-2308092"	-0.277518912310712	-2.92805180911612	0.00417912822972526	0.00803060111296375
"chr1:32180131-32180487"	0.157283867285915	2.92799396935419	0.00417984646145037	0.00803139605693035
"chr7:101457382-101461030"	0.0675539981012084	2.92757082699679	0.00418510433475341	0.0080409129765494
"chr1:10725187-10725617"	-0.163415855939872	-2.92735789208477	0.00418775251786234	0.00804541483216039
"chr4:37891656-37893314"	0.101981213193718	2.92732181045614	0.00418820140282589	0.00804569109814425
"chr16:867032-867833"	0.241012139007478	2.92727427652585	0.00418879283136285	0.00804624113545787
"chr3:141867962-141868613"	0.116480854553902	2.9270933787255	0.00419104430781717	0.0080499796420797
"chr4:36245631-36246389"	0.182728101440392	2.92675989082853	0.00419519785807299	0.00805737076054918
"chr6:26104184-26104502"	0.0766543151696361	2.92665958231708	0.00419644792879179	0.00805918473478714
"chr22:24819537-24820810"	0.206353944701468	2.9265715045937	0.00419754585881531	0.00806070628330863
"chr2:85664694-85665055"	0.149914406317024	2.92620427412934	0.00420212640698729	0.00806889757501362
"chr19:746300-747161"	0.208096450910921	2.92618048160308	0.00420242333508312	0.00806889757501362
"chr17:45500780-45501707"	-0.276877295548942	-2.92517844357307	0.00421494619831637	0.00809235302431561
"chr11:68924690-68924957"	0.271682731256321	2.92491801127786	0.00421820653910389	0.00809802306538893
"chr12:132834178-132834430"	0.17919885443446	2.92473136745978	0.00422054455207672	0.00810192174460382
"chr12:71003624-71004057"	0.191742318750474	2.92470354303043	0.00422089319974028	0.00810200127109329
"chr22:31198491-31199033"	0.268341309184067	2.92460542792167	0.00422212282017097	0.00810377168948682
"chr17:80605301-80606324"	0.136079345286219	2.92433519844715	0.00422551115515076	0.00810968489801585
"chr11:117014699-117015560"	0.0929632021318971	2.92382202157144	0.00423195262913324	0.00812099105260295
"chr19:7676623-7678024"	-0.110436666312529	-2.92381681326944	0.00423201805080852	0.00812099105260295
"chr12:58130870-58132047"	-0.183491757996328	-2.92346195197326	0.00423647766847491	0.00812895729576691
"chr18:14430638-14431567"	0.174663581682966	2.9233973311743	0.00423729023698206	0.00812946795649249
"chr12:114885105-114885418"	-0.457590395328614	-2.92339175772983	0.00423736032648058	0.00812946795649249
"chr15:78556405-78557542"	0.255778630782376	2.92314646698753	0.00424044606521898	0.00813479621968102
"chr10:51225000-51225217"	0.106016889996298	2.92284010461957	0.00424430298334235	0.00814160301692642
"chr16:89232410-89232683"	0.272708516005204	2.92268112790027	0.00424630567616836	0.00814485222866478
"chr7:158750984-158751210"	0.606841544409291	2.92252076615327	0.00424832669732374	0.00814813612085976
"chr3:136537559-136539204"	-0.437538350480942	-2.92247156021182	0.00424894701167296	0.00814873322608096
"chr17:8702342-8702824"	0.263615401694206	2.92189557773978	0.0042562143285282	0.00816207709947249
"chr9:80850833-80851434"	0.153857255318475	2.92151840668778	0.00426097938402775	0.00817062083295133
"chr10:105452338-105453230"	-0.333421076804914	-2.92136161561693	0.00426296167450591	0.00817382763414786
"chr11:132812662-132813075"	0.187607094989736	2.92121973336485	0.00426475620562836	0.00817667398435703
"chr22:24890412-24891453"	-0.446392307443296	-2.92110782793162	0.00426617207910847	0.00817879398591514
"chr15:83654590-83655245"	0.171092394449038	2.92090657412078	0.00426871951293304	0.00818308286654577
"chr19:1799934-1800248"	0.332337879073333	2.92080338887639	0.00427002615530743	0.00818499271462186
"chr16:56696892-56697293"	-0.419418247559793	-2.9206211556068	0.00427233468722113	0.00818882261584387
"chr14:50319426-50319632"	0.079007349340085	2.9202646300171	0.00427685447512712	0.00819688998677706
"chr7:27134097-27134303"	0.262942607115566	2.92004111171418	0.00427969032985386	0.00820126309260693
"chr11:75236189-75237781"	-0.111894839539834	-2.92003576565152	0.00427975817838831	0.00820126309260693
"chr6:150335525-150336278"	-0.198387056938083	-2.91986263897598	0.00428195591739038	0.00820487840248632
"chr16:30913355-30913942"	0.119513926058315	2.91982233515131	0.00428246769912169	0.00820526287134824
"chr7:73062173-73062588"	0.110762611442673	2.91946529295284	0.0042870039115433	0.00821335758483254
"chr5:132072695-132073429"	0.0870378000280929	2.91934075578568	0.00428858719243407	0.00821579408970444
"chr5:36241003-36242664"	0.101423272553929	2.91904953876104	0.00429229162699646	0.00822229351254091
"chr19:46404537-46406545"	-0.0971777133142877	-2.91879302685215	0.00429555703151375	0.00822795104845153
"chr3:33759206-33759911"	0.118601254302157	2.91873586155987	0.004296285058677	0.00822874788055994
"chr17:48636103-48639279"	-0.232502502885791	-2.91862548582129	0.00429769106723644	0.00823084305193604
"chr19:17336906-17337868"	0.122040887698034	2.91851161620677	0.00429914202557836	0.00823302399960442
"chr20:5986399-5987297"	0.111397608581719	2.91838526869048	0.00430075250805751	0.00823551010328875
"chr19:14628406-14629689"	0.113014373753813	2.91825119911454	0.00430246202608553	0.00823818547534507
"chr3:197884131-197884352"	0.186952978998103	2.91776870243504	0.00430861950249966	0.00824937661680855
"chrY:9174129-9174443"	0.999656581536703	2.91771094698198	0.00430935710291103	0.00825018987426276
"chr18:44496910-44497832"	-0.141872786378546	-2.91767355259961	0.00430983473207011	0.00825050533929682
"chr10:118764228-118765146"	0.197151689823214	2.91751603194476	0.00431184723876791	0.00825375882853939
"chr8:104310809-104311620"	0.266715671386922	2.91747567808585	0.004312362944546	0.00825378834375963
"chr6:41410589-41411140"	-0.287482427628966	-2.91746584556696	0.00431248860870104	0.00825378834375963
"chr6:43477221-43478553"	0.200748957653142	2.91697222922897	0.00431880158424957	0.00826527107255659
"chr9:69065081-69065964"	0.273660418933272	2.91658130972527	0.00432380717452865	0.00827425025808502
"chr12:122235106-122235310"	0.313071861871926	2.9165100969646	0.00432471960375109	0.00827539583443069
"chr8:30241416-30242878"	0.142805250672156	2.91646936384653	0.0043252415854178	0.00827579417330321
"chr1:3321269-3322310"	0.266179196810984	2.91603067601149	0.00433086690026224	0.00828595631846458
"chr17:78120322-78121543"	0.0911307744119087	2.91593836011377	0.0043320515278389	0.00828762153733533
"chr2:242844583-242844944"	-0.362227790397988	-2.9157799291196	0.00433408526026639	0.00829044630196049
"chr2:112811809-112812134"	0.116227997355833	2.9157743572002	0.00433415680134723	0.00829044630196049
"chr8:99984584-99985072"	0.303051492046722	2.9152784692708	0.0043405281422227	0.00830203134368271
"chr19:52207132-52207731"	-0.639024270630214	-2.91504357364087	0.00434354916793747	0.00830720709673267
"chr2:162164675-162165248"	0.0918180567929345	2.91445384600422	0.00435114225969891	0.00832112571956342
"chr3:24562863-24563576"	-0.38870960240187	-2.91351028836171	0.00436331651019761	0.00834380269791395
"chr7:18125914-18127009"	-0.324004925742437	-2.91331074992203	0.00436589506281326	0.00834812823350574
"chr16:28379130-28379965"	-0.212996312099005	-2.91322620353162	0.00436698804330192	0.00834961275124761
"chr5:172096731-172097386"	0.172322640857139	2.9127332276078	0.00437336604185149	0.00836120119296126
"chr16:89723192-89724636"	0.140370995591522	2.91269740105393	0.0043738298904328	0.00836148183185893
"chr1:228744110-228784168"	0.177145324835617	2.91245746480213	0.0043769375256784	0.00836681620956732
"chr11:88070501-88071042"	0.101236474999662	2.91233604304532	0.0043785109440375	0.00836921726579379
"chr19:18705032-18705429"	0.181943661031475	2.9121789699381	0.00438054711434999	0.00837250242786186
"chr19:4182259-4182803"	0.145149426935905	2.91188355119471	0.00438437904539253	0.00837921908725935
"chr9:71319698-71320937"	0.142586191209769	2.91144363072038	0.00439009104646726	0.00838952761430686
"chr3:190231330-190232026"	0.0853057006962288	2.91137921986807	0.00439092794165687	0.00839051892452539
"chr15:101094520-101099493"	0.22494011292829	2.91047207617498	0.00440273011829655	0.00841246186637565
"chr4:140476381-140478628"	0.0856847977898307	2.91026273438803	0.00440545784760883	0.00841706399747447
"chr11:1029083-1029390"	0.366169508270246	2.91012679788703	0.00440722993580215	0.00841983974695553
"chrY:8147877-8148210"	0.981331197952624	2.90983615726949	0.00441102096790244	0.00842647192796256
"chr19:862930-863227"	0.526683180364848	2.90951984517069	0.00441515025756509	0.00843374928237769
"chr9:140512892-140513420"	0.137507068709759	2.90907491806991	0.00442096456327336	0.00844370137782583
"chr1:1455302-1455892"	-0.0835081934533124	-2.90907215979011	0.00442100063040418	0.00844370137782583
"chr19:3398628-3398935"	-0.257020531761446	-2.90889650380959	0.00442329805646965	0.00844747746724727
"chr16:67217716-67219219"	-0.136947251559663	-2.9087809027032	0.0044248106161697	0.00844975420489699
"chr1:87800835-87801252"	-0.204202789344555	-2.90869524633836	0.00442593167647187	0.00845128304770952
"chr2:732036-733096"	0.346268888469497	2.90858718487557	0.00442734634445355	0.00845337227019469
"chr19:12779795-12781094"	0.0919496780778011	2.90833581866371	0.004430638669769	0.00845900395637857
"chr18:12271657-12271920"	0.20852150485846	2.90831302069269	0.00443093738258053	0.00845900395637857
"chr12:49110055-49110881"	0.120013434092105	2.90821274493971	0.00443225147595019	0.00846090017544397
"chr11:121028572-121028927"	0.148833320793266	2.90811405468046	0.00443354514149232	0.00846275712734767
"chr7:5938173-5938557"	0.19291028568896	2.90802519536477	0.00443471023658289	0.00846436841276428
"chr4:148402198-148402760"	-0.262704316988898	-2.90724931049008	0.00444489535486809	0.00848319440574478
"chr2:233765849-233766119"	-0.211750583307347	-2.90715616407136	0.004446119541577	0.00848491674871327
"chr3:135914197-135916090"	0.0717773767904646	2.90697588429727	0.00444848976796869	0.00848882577140886
"chr16:1040965-1041365"	0.43055864411424	2.90658922848066	0.00445357723797193	0.00849791903044612
"chr4:875496-875896"	-0.121295914181643	-2.90651153227421	0.00445460018005317	0.00849925596500956
"chr7:36406370-36407017"	0.09592497923318	2.90629033036602	0.00445751368944367	0.00850419595840174
"chr4:2765638-2766063"	-0.282616546966678	-2.90626600035969	0.00445783425333481	0.00850419595840174
"chr9:117373484-117374076"	0.126721889803745	2.90618320283475	0.00445892532411278	0.00850566210831843
"chr3:158449795-158450597"	0.269951690171348	2.90596451886401	0.00446180822923857	0.00851054582825688
"chr11:46402624-46404139"	0.0890283274998254	2.9058770028877	0.00446296242994711	0.00851213171350006
"chr15:85923604-85924680"	0.0841827397557614	2.90580593951363	0.00446389984807254	0.00851330393356734
"chr21:47318509-47318900"	0.245529386662758	2.90569573486859	0.00446535394826265	0.00851546130042539
"chr13:100740956-100741805"	0.0809523598347987	2.90550460997542	0.00446787678647382	0.00851961510975347
"chr5:150603213-150603753"	0.0806451650802273	2.90546108504961	0.00446845149621763	0.00851961510975347
"chr1:6511689-6512110"	0.2818976997149	2.90545731370998	0.00446850129675831	0.00851961510975347
"chr17:40827975-40828659"	0.186754859939935	2.90521039312737	0.00447176299325504	0.00852521749859915
"chr3:183993905-183994347"	-0.219784701474689	-2.90453424731688	0.00448070574046076	0.00854164896540634
"chr5:52775533-52776645"	-0.326509437627551	-2.90378706926782	0.0044906070773229	0.00855990530127644
"chr6:169852315-169852680"	0.298045517322937	2.90344259868038	0.00449517864646714	0.00856800023595197
"chr11:82867960-82868560"	0.0912162055234424	2.90337652965197	0.00449605595634241	0.00856905309537198
"chr20:30196118-30196585"	0.387564411193058	2.90315167573813	0.00449904289985878	0.00857363348429876
"chr2:68479061-68480040"	0.0942392962510298	2.90314666926389	0.00449910942625552	0.00857363348429876
"chr6:169226157-169226419"	0.143158885176533	2.90180829661334	0.00451692627452251	0.00860696385200199
"chr2:228582485-228582821"	-0.268999324140694	-2.90177426714642	0.00451738012970779	0.00860703709601049
"chr11:65222490-65222750"	0.234391830954175	2.90175647417236	0.00451761745347252	0.00860703709601049
"chr22:47370112-47370343"	0.152747784230244	2.9013166934368	0.00452348691750162	0.00861759712405929
"chrY:21664481-21665063"	0.722585517835611	2.90079436945343	0.00453046713408726	0.00863027154436211
"chr19:38806485-38806747"	0.0920958967096803	2.90063458849861	0.0045326043855499	0.00863371923840534
"chr2:86789974-86790642"	0.0762136007851857	2.90054055031734	0.00453386268585091	0.00863549232639464
"chr19:1847689-1847893"	-0.107678088577493	-2.90038408534628	0.00453595701394066	0.00863885739666665
"chr4:18022435-18024273"	0.0853530959549397	2.89991225382577	0.00454227799552002	0.00865027117979881
"chr7:55086141-55088105"	-0.139179784770433	-2.89988360382479	0.00454266207124697	0.00865037794374504
"chr1:12289954-12290585"	0.177032650643808	2.89938729702076	0.00454932019001092	0.00866243119501574
"chr19:51107425-51107742"	0.290201993807044	2.89935419846382	0.00454976453674544	0.00866265182030545
"chr6:70506292-70507024"	0.0896235341294711	2.89925319637584	0.00455112073201743	0.00866460842800778
"chr17:8791470-8792004"	0.255051770417991	2.89917090717314	0.00455222593645912	0.00866608694118963
"chr18:75611918-75612142"	-0.504882216935121	-2.89914385079727	0.00455258937732142	0.00866615324517977
"chr2:73511157-73512086"	0.225751724911674	2.89910527967296	0.00455310753872337	0.00866651403906263
"chrY:24549398-24549695"	1.04456521784831	2.89891393890956	0.00455567879636929	0.0086707824204569
"chr19:36024182-36024803"	-0.167983614045845	-2.89879848442339	0.00455723093132553	0.00867311063873254
"chr9:132258213-132259153"	0.159184906015432	2.89834914176338	0.00456327638299028	0.00868398937597197
"chr17:79495005-79496291"	0.389671496288533	2.89831511901939	0.00456373442454259	0.00868423437795203
"chr15:62456015-62457648"	0.315641077361816	2.89796134581028	0.00456849970758978	0.00869267491259435
"chr16:30022651-30023007"	0.148830678978536	2.89765262856957	0.00457266182632283	0.00869996664625826
"chr3:101568107-101569046"	0.116419270737472	2.89717769084058	0.00457907172757374	0.00871153366033578
"chr12:54359658-54359906"	-0.464648200014902	-2.89698076465406	0.00458173192195448	0.00871596582599607
"chr5:140777442-140777938"	-0.38971163495458	-2.8967642535145	0.00458465831969	0.00872090372236473
"chr19:57874763-57875110"	-0.406599510978708	-2.89661797963876	0.00458663635148416	0.00872403706176272
"chr17:54674158-54674366"	-0.416224628512076	-2.89627904820102	0.00459122266513244	0.00873213068836525
"chr9:34577866-34578258"	-0.237086991080535	-2.89605206788767	0.00459429644607477	0.0087370120831084
"chr10:23461300-23461610"	-0.235445441100362	-2.89604059767775	0.00459445182650339	0.0087370120831084
"chr7:70096263-70096501"	-0.192451751095966	-2.89518958926959	0.00460599342779144	0.00875832855128097
"chr8:143429001-143429224"	0.143435340104379	2.89489097359261	0.00461004964014101	0.00876540945276126
"chr16:30645692-30646125"	0.138230683979289	2.89484397943944	0.00461068827861809	0.00876599172977553
"chr6:20404072-20404367"	0.156736846662063	2.89452470392347	0.00461502930273182	0.00877361251237338
"chr16:30216738-30217851"	0.121547676783529	2.89430720043374	0.00461798873456083	0.00877860584645269
"chr19:1260264-1261334"	0.165594347520322	2.89426518085209	0.00461856066916824	0.0087790602542385
"chr22:50898342-50898630"	0.161382818117312	2.89394803735221	0.00462287945415506	0.00878663617765601
"chr1:93297498-93298122"	0.0943152809520131	2.89389702247251	0.00462357450888638	0.00878732393689475
"chr4:75023577-75024037"	0.0914881847822584	2.89376396102018	0.0046253878628345	0.00879013682486643
"chr7:47621112-47621727"	0.134373881379815	2.89367827379337	0.00462655594923273	0.00879164540258723
"chr19:34662931-34664060"	0.122448195789025	2.89365682211876	0.00462684842038936	0.00879164540258723
"chr8:42268436-42268759"	0.139534029288165	2.89345105579384	0.00462965469182945	0.00879628345415086
"chr20:30865547-30865791"	0.0855265497643043	2.89342893900131	0.00462995641692204	0.00879628345415086
"chr21:47878070-47879576"	-0.108576328959065	-2.89329471325107	0.00463178795941566	0.00879912923683257
"chr6:42531984-42532292"	0.0847919662099811	2.89282818622997	0.00463815900902264	0.00881059780925918
"chr1:27191066-27191911"	0.164607879203576	2.89253652490402	0.00464214612142282	0.00881753655388668
"chr20:3732061-3732944"	-0.231738607714481	-2.89235889815296	0.0046445758832184	0.00882151639843252
"chr15:45926877-45927758"	0.112577687126271	2.89219702809906	0.00464679112572005	0.00882508825921713
"chr9:117266468-117268094"	-0.224517582457587	-2.89207398420003	0.0046484756691508	0.00882688918941076
"chr3:119298284-119298983"	0.151921223261709	2.89206028838016	0.00464866320767024	0.00882688918941076
"chr11:67250344-67250864"	0.135852333758555	2.89205442381323	0.00464874351401964	0.00882688918941076
"chr20:1099078-1099561"	0.100863915287196	2.89160156824636	0.00465494853300199	0.00883803475250745
"chr19:15292399-15292632"	0.559815405765769	2.89128154924569	0.00465933801310117	0.00884573191861666
"chr12:26278540-26279707"	0.0936407368140606	2.89122710938702	0.00466008510531006	0.00884651341759551
"chr10:77054582-77054929"	0.121754086674126	2.89039297602522	0.00467154589595816	0.00886700863277643
"chr8:125486521-125487622"	0.0935576840419193	2.89039239829043	0.0046715538428559	0.00886700863277643
"chr16:4730262-4730487"	0.394965523952053	2.89026242475399	0.00467334197943602	0.00886976428079789
"chr6:41376590-41377167"	0.181549158615823	2.89020832407783	0.00467408646539499	0.00887053887920241
"chrY:13477252-13478448"	0.804274835974672	2.88994641371882	0.00467769218558769	0.00887674306097132
"chr6:44119526-44119781"	0.157719311805954	2.8897646242607	0.00468019638266634	0.00888085616661942
"chr20:57797223-57797441"	0.206696766860173	2.889736724227	0.00468058082182902	0.00888094664603748
"chr9:137252115-137252451"	-0.227976951925429	-2.88934324935053	0.00468600566589644	0.00889060010223173
"chr1:65885856-65886704"	0.119247164100485	2.88927999258004	0.00468687832640796	0.00889161608690243
"chr6:151773043-151774070"	0.0809461575213374	2.88917398396834	0.00468834110569054	0.00889321241933171
"chr19:1154023-1154486"	0.228457128200452	2.88916703222938	0.0046884370451805	0.00889321241933171
"chr19:3500416-3500840"	0.10374336540266	2.8891457014654	0.00468873143782755	0.00889321241933171
"chr1:233463526-233464414"	0.140671394903989	2.88897852355703	0.00469103930107923	0.00889694990636904
"chr17:21355954-21356418"	0.194011225769208	2.88878419593001	0.00469372327250183	0.00890140012529974
"chr19:12848278-12848586"	0.0918985818056142	2.88866529946285	0.00469536611563955	0.00890387540099563
"chr19:2477134-2477377"	0.210221071213182	2.88859363622079	0.00469635657217317	0.00890511328166169
"chr9:139408945-139409245"	-0.201969500122249	-2.88806465142496	0.00470367359884439	0.00891834640511354
"chr19:1862962-1863257"	0.268966087704242	2.88781955581602	0.00470706735879363	0.00892413949576604
"chr1:227505446-227506752"	0.169647869740887	2.88731132096139	0.00471411188843763	0.00893685275838381
"chr1:89989810-89990986"	0.102113701248947	2.88705926580114	0.00471760915794449	0.00894283990176194
"chr2:74641733-74643350"	-0.265283322563256	-2.88670605189076	0.00472251401461277	0.00895149425669287
"chr10:47254936-47256041"	0.37659765000091	2.88651906270236	0.00472511250925034	0.0089557759877785
"chr3:48342584-48343258"	0.100775785488161	2.88648690274205	0.00472555955230014	0.00895597962725543
"chr2:66660452-66660794"	-0.427563080321895	-2.88645966952735	0.00472593814094436	0.00895605351056229
"chr9:470108-470324"	0.229969033212368	2.88614237440579	0.00473035114286283	0.00896377238913404
